Spot index;x;y
1640655;2784.7341308594;-30224.533203125
1640656;2804.7341308594;-30224.533203125
1640657;2824.7341308594;-30224.533203125
1640658;2844.7341308594;-30224.533203125
1640659;2864.7341308594;-30224.533203125
1640660;2884.7341308594;-30224.533203125
1640661;2904.7341308594;-30224.533203125
1640662;2924.7341308594;-30224.533203125
1640663;2944.7341308594;-30224.533203125
1640664;2964.7341308594;-30224.533203125
1640665;2984.7341308594;-30224.533203125
1640666;3004.7341308594;-30224.533203125
1640667;3024.7341308594;-30224.533203125
1640668;3044.7341308594;-30224.533203125
1640669;3064.7341308594;-30224.533203125
1640670;3084.7341308594;-30224.533203125
1640671;3104.7341308594;-30224.533203125
1640672;3124.7341308594;-30224.533203125
1640673;3144.7341308594;-30224.533203125
1640674;3164.7341308594;-30224.533203125
1640675;3184.7341308594;-30224.533203125
1640676;3204.7341308594;-30224.533203125
1640677;3224.7341308594;-30224.533203125
1640678;3244.7341308594;-30224.533203125
1640679;3264.7341308594;-30224.533203125
1640680;3284.7341308594;-30224.533203125
1640681;3304.7341308594;-30224.533203125
1640682;3324.7341308594;-30224.533203125
1640683;3344.7341308594;-30224.533203125
1640684;3364.7341308594;-30224.533203125
1640685;3384.7341308594;-30224.533203125
1640686;3404.7341308594;-30224.533203125
1640687;3424.7341308594;-30224.533203125
1640688;3444.7341308594;-30224.533203125
1640689;3464.7341308594;-30224.533203125
1640690;3484.7341308594;-30224.533203125
1640691;3504.7341308594;-30224.533203125
1640692;3524.7341308594;-30224.533203125
1640693;3544.7341308594;-30224.533203125
1640694;3564.7341308594;-30224.533203125
1640695;3584.7341308594;-30224.533203125
1640696;3604.7341308594;-30224.533203125
1640697;3624.7341308594;-30224.533203125
1640698;3644.7341308594;-30224.533203125
1640699;3664.7341308594;-30224.533203125
1640700;3684.7341308594;-30224.533203125
1640701;3704.7341308594;-30224.533203125
1640702;3724.7341308594;-30224.533203125
1640703;3744.7341308594;-30224.533203125
1640704;3764.7341308594;-30224.533203125
1640705;3784.7341308594;-30224.533203125
1640706;3804.7341308594;-30224.533203125
1640707;3824.7341308594;-30224.533203125
1640708;3844.7341308594;-30224.533203125
1640709;3864.7341308594;-30224.533203125
1640710;3884.7341308594;-30224.533203125
1640711;3904.7341308594;-30224.533203125
1640712;3924.7341308594;-30224.533203125
1640713;3944.7341308594;-30224.533203125
1640714;3964.7341308594;-30224.533203125
1640715;3984.7341308594;-30224.533203125
1640716;4004.7341308594;-30224.533203125
1640717;4024.7341308594;-30224.533203125
1640718;4044.7341308594;-30224.533203125
1640719;4064.7341308594;-30224.533203125
1640720;4084.7341308594;-30224.533203125
1640721;4104.734375;-30224.533203125
1640722;4124.734375;-30224.533203125
1640723;4144.734375;-30224.533203125
1640724;4164.734375;-30224.533203125
1640725;4184.734375;-30224.533203125
1640726;4204.734375;-30224.533203125
1640727;4224.734375;-30224.533203125
1640728;4244.734375;-30224.533203125
1640729;4264.734375;-30224.533203125
1640730;4284.734375;-30224.533203125
1640731;4304.734375;-30224.533203125
1640732;4324.734375;-30224.533203125
1640733;4344.734375;-30224.533203125
1640734;4364.734375;-30224.533203125
1640735;4384.734375;-30224.533203125
1640736;4404.734375;-30224.533203125
1640737;4424.734375;-30224.533203125
1640738;4444.734375;-30224.533203125
1640739;4464.734375;-30224.533203125
1640740;4484.734375;-30224.533203125
1640741;4504.734375;-30224.533203125
1640742;4524.734375;-30224.533203125
1640743;4544.734375;-30224.533203125
1640744;4564.734375;-30224.533203125
1640745;4584.734375;-30224.533203125
1640746;4604.734375;-30224.533203125
1640747;4624.734375;-30224.533203125
1640748;4644.734375;-30224.533203125
1640749;4664.734375;-30224.533203125
1640750;4684.734375;-30224.533203125
1640751;4704.734375;-30224.533203125
1640752;4724.734375;-30224.533203125
1640753;4744.734375;-30224.533203125
1640754;4764.734375;-30224.533203125
1640755;4784.734375;-30224.533203125
1640756;4804.734375;-30224.533203125
1640757;4824.734375;-30224.533203125
1640758;4844.734375;-30224.533203125
1640759;4864.734375;-30224.533203125
1640760;4884.734375;-30224.533203125
1640761;4904.734375;-30224.533203125
1640762;4924.734375;-30224.533203125
1640763;4944.734375;-30224.533203125
1640764;4964.734375;-30224.533203125
1640765;4984.734375;-30224.533203125
1640766;5004.734375;-30224.533203125
1640767;5024.734375;-30224.533203125
1640768;5044.734375;-30224.533203125
1640769;5064.734375;-30224.533203125
1640770;5084.734375;-30224.533203125
1640771;5104.734375;-30224.533203125
1640772;5124.734375;-30224.533203125
1640773;5144.734375;-30224.533203125
1640774;5164.734375;-30224.533203125
1640775;5184.734375;-30224.533203125
1640776;5204.734375;-30224.533203125
1640777;5224.734375;-30224.533203125
1640778;5244.734375;-30224.533203125
1640779;5264.734375;-30224.533203125
1640780;5284.734375;-30224.533203125
1640781;5304.734375;-30224.533203125
1640782;5324.734375;-30224.533203125
1640783;5344.734375;-30224.533203125
1640784;5364.734375;-30224.533203125
1640785;5384.734375;-30224.533203125
1640786;5404.734375;-30224.533203125
1640787;5424.734375;-30224.533203125
1640788;5444.734375;-30224.533203125
1640789;5464.734375;-30224.533203125
1640790;5484.734375;-30224.533203125
1640791;5504.734375;-30224.533203125
1640792;5524.734375;-30224.533203125
1640793;5544.734375;-30224.533203125
1640794;5564.734375;-30224.533203125
1640795;5584.734375;-30224.533203125
1640796;5604.734375;-30224.533203125
1640797;5624.734375;-30224.533203125
1640798;5644.734375;-30224.533203125
1640799;5664.734375;-30224.533203125
1640800;5684.734375;-30224.533203125
1640801;5704.734375;-30224.533203125
1640802;5724.734375;-30224.533203125
1640803;5744.734375;-30224.533203125
1640804;5764.734375;-30224.533203125
1640805;5784.734375;-30224.533203125
1640806;5804.734375;-30224.533203125
1640807;5824.734375;-30224.533203125
1640808;5844.734375;-30224.533203125
1640809;5864.734375;-30224.533203125
1640810;5884.734375;-30224.533203125
1640811;5904.734375;-30224.533203125
1640812;5924.734375;-30224.533203125
1640813;5944.734375;-30224.533203125
1640814;5964.734375;-30224.533203125
1640815;5984.734375;-30224.533203125
1640816;6004.734375;-30224.533203125
1640817;6024.734375;-30224.533203125
1640818;6044.734375;-30224.533203125
1640819;6064.734375;-30224.533203125
1640820;6084.734375;-30224.533203125
1640821;6104.734375;-30224.533203125
1640822;6124.734375;-30224.533203125
1640823;6144.734375;-30224.533203125
1640824;6164.734375;-30224.533203125
1640825;6184.734375;-30224.533203125
1640826;2704.7341308594;-30244.533203125
1640827;2724.7341308594;-30244.533203125
1640828;2744.7341308594;-30244.533203125
1640829;2764.7341308594;-30244.533203125
1640830;2784.7341308594;-30244.533203125
1640831;2804.7341308594;-30244.533203125
1640832;2824.7341308594;-30244.533203125
1640833;2844.7341308594;-30244.533203125
1640834;2864.7341308594;-30244.533203125
1640835;2884.7341308594;-30244.533203125
1640836;2904.7341308594;-30244.533203125
1640837;2924.7341308594;-30244.533203125
1640838;2944.7341308594;-30244.533203125
1640839;2964.7341308594;-30244.533203125
1640840;2984.7341308594;-30244.533203125
1640841;3004.7341308594;-30244.533203125
1640842;3024.7341308594;-30244.533203125
1640843;3044.7341308594;-30244.533203125
1640844;3064.7341308594;-30244.533203125
1640845;3084.7341308594;-30244.533203125
1640846;3104.7341308594;-30244.533203125
1640847;3124.7341308594;-30244.533203125
1640848;3144.7341308594;-30244.533203125
1640849;3164.7341308594;-30244.533203125
1640850;3184.7341308594;-30244.533203125
1640851;3204.7341308594;-30244.533203125
1640852;3224.7341308594;-30244.533203125
1640853;3244.7341308594;-30244.533203125
1640854;3264.7341308594;-30244.533203125
1640855;3284.7341308594;-30244.533203125
1640856;3304.7341308594;-30244.533203125
1640857;3324.7341308594;-30244.533203125
1640858;3344.7341308594;-30244.533203125
1640859;3364.7341308594;-30244.533203125
1640860;3384.7341308594;-30244.533203125
1640861;3404.7341308594;-30244.533203125
1640862;3424.7341308594;-30244.533203125
1640863;3444.7341308594;-30244.533203125
1640864;3464.7341308594;-30244.533203125
1640865;3484.7341308594;-30244.533203125
1640866;3504.7341308594;-30244.533203125
1640867;3524.7341308594;-30244.533203125
1640868;3544.7341308594;-30244.533203125
1640869;3564.7341308594;-30244.533203125
1640870;3584.7341308594;-30244.533203125
1640871;3604.7341308594;-30244.533203125
1640872;3624.7341308594;-30244.533203125
1640873;3644.7341308594;-30244.533203125
1640874;3664.7341308594;-30244.533203125
1640875;3684.7341308594;-30244.533203125
1640876;3704.7341308594;-30244.533203125
1640877;3724.7341308594;-30244.533203125
1640878;3744.7341308594;-30244.533203125
1640879;3764.7341308594;-30244.533203125
1640880;3784.7341308594;-30244.533203125
1640881;3804.7341308594;-30244.533203125
1640882;3824.7341308594;-30244.533203125
1640883;3844.7341308594;-30244.533203125
1640884;3864.7341308594;-30244.533203125
1640885;3884.7341308594;-30244.533203125
1640886;3904.7341308594;-30244.533203125
1640887;3924.7341308594;-30244.533203125
1640888;3944.7341308594;-30244.533203125
1640889;3964.7341308594;-30244.533203125
1640890;3984.7341308594;-30244.533203125
1640891;4004.7341308594;-30244.533203125
1640892;4024.7341308594;-30244.533203125
1640893;4044.7341308594;-30244.533203125
1640894;4064.7341308594;-30244.533203125
1640895;4084.7341308594;-30244.533203125
1640896;4104.734375;-30244.533203125
1640897;4124.734375;-30244.533203125
1640898;4144.734375;-30244.533203125
1640899;4164.734375;-30244.533203125
1640900;4184.734375;-30244.533203125
1640901;4204.734375;-30244.533203125
1640902;4224.734375;-30244.533203125
1640903;4244.734375;-30244.533203125
1640904;4264.734375;-30244.533203125
1640905;4284.734375;-30244.533203125
1640906;4304.734375;-30244.533203125
1640907;4324.734375;-30244.533203125
1640908;4344.734375;-30244.533203125
1640909;4364.734375;-30244.533203125
1640910;4384.734375;-30244.533203125
1640911;4404.734375;-30244.533203125
1640912;4424.734375;-30244.533203125
1640913;4444.734375;-30244.533203125
1640914;4464.734375;-30244.533203125
1640915;4484.734375;-30244.533203125
1640916;4504.734375;-30244.533203125
1640917;4524.734375;-30244.533203125
1640918;4544.734375;-30244.533203125
1640919;4564.734375;-30244.533203125
1640920;4584.734375;-30244.533203125
1640921;4604.734375;-30244.533203125
1640922;4624.734375;-30244.533203125
1640923;4644.734375;-30244.533203125
1640924;4664.734375;-30244.533203125
1640925;4684.734375;-30244.533203125
1640926;4704.734375;-30244.533203125
1640927;4724.734375;-30244.533203125
1640928;4744.734375;-30244.533203125
1640929;4764.734375;-30244.533203125
1640930;4784.734375;-30244.533203125
1640931;4804.734375;-30244.533203125
1640932;4824.734375;-30244.533203125
1640933;4844.734375;-30244.533203125
1640934;4864.734375;-30244.533203125
1640935;4884.734375;-30244.533203125
1640936;4904.734375;-30244.533203125
1640937;4924.734375;-30244.533203125
1640938;4944.734375;-30244.533203125
1640939;4964.734375;-30244.533203125
1640940;4984.734375;-30244.533203125
1640941;5004.734375;-30244.533203125
1640942;5024.734375;-30244.533203125
1640943;5044.734375;-30244.533203125
1640944;5064.734375;-30244.533203125
1640945;5084.734375;-30244.533203125
1640946;5104.734375;-30244.533203125
1640947;5124.734375;-30244.533203125
1640948;5144.734375;-30244.533203125
1640949;5164.734375;-30244.533203125
1640950;5184.734375;-30244.533203125
1640951;5204.734375;-30244.533203125
1640952;5224.734375;-30244.533203125
1640953;5244.734375;-30244.533203125
1640954;5264.734375;-30244.533203125
1640955;5284.734375;-30244.533203125
1640956;5304.734375;-30244.533203125
1640957;5324.734375;-30244.533203125
1640958;5344.734375;-30244.533203125
1640959;5364.734375;-30244.533203125
1640960;5384.734375;-30244.533203125
1640961;5404.734375;-30244.533203125
1640962;5424.734375;-30244.533203125
1640963;5444.734375;-30244.533203125
1640964;5464.734375;-30244.533203125
1640965;5484.734375;-30244.533203125
1640966;5504.734375;-30244.533203125
1640967;5524.734375;-30244.533203125
1640968;5544.734375;-30244.533203125
1640969;5564.734375;-30244.533203125
1640970;5584.734375;-30244.533203125
1640971;5604.734375;-30244.533203125
1640972;5624.734375;-30244.533203125
1640973;5644.734375;-30244.533203125
1640974;5664.734375;-30244.533203125
1640975;5684.734375;-30244.533203125
1640976;5704.734375;-30244.533203125
1640977;5724.734375;-30244.533203125
1640978;5744.734375;-30244.533203125
1640979;5764.734375;-30244.533203125
1640980;5784.734375;-30244.533203125
1640981;5804.734375;-30244.533203125
1640982;5824.734375;-30244.533203125
1640983;5844.734375;-30244.533203125
1640984;5864.734375;-30244.533203125
1640985;5884.734375;-30244.533203125
1640986;5904.734375;-30244.533203125
1640987;5924.734375;-30244.533203125
1640988;5944.734375;-30244.533203125
1640989;5964.734375;-30244.533203125
1640990;5984.734375;-30244.533203125
1640991;6004.734375;-30244.533203125
1640992;6024.734375;-30244.533203125
1640993;6044.734375;-30244.533203125
1640994;6064.734375;-30244.533203125
1640995;6084.734375;-30244.533203125
1640996;6104.734375;-30244.533203125
1640997;6124.734375;-30244.533203125
1640998;6144.734375;-30244.533203125
1640999;6164.734375;-30244.533203125
1641000;6184.734375;-30244.533203125
1641001;6204.734375;-30244.533203125
1641002;2684.7341308594;-30264.533203125
1641003;2704.7341308594;-30264.533203125
1641004;2724.7341308594;-30264.533203125
1641005;2744.7341308594;-30264.533203125
1641006;2764.7341308594;-30264.533203125
1641007;2784.7341308594;-30264.533203125
1641008;2804.7341308594;-30264.533203125
1641009;2824.7341308594;-30264.533203125
1641010;2844.7341308594;-30264.533203125
1641011;2864.7341308594;-30264.533203125
1641012;2884.7341308594;-30264.533203125
1641013;2904.7341308594;-30264.533203125
1641014;2924.7341308594;-30264.533203125
1641015;2944.7341308594;-30264.533203125
1641016;2964.7341308594;-30264.533203125
1641017;2984.7341308594;-30264.533203125
1641018;3004.7341308594;-30264.533203125
1641019;3024.7341308594;-30264.533203125
1641020;3044.7341308594;-30264.533203125
1641021;3064.7341308594;-30264.533203125
1641022;3084.7341308594;-30264.533203125
1641023;3104.7341308594;-30264.533203125
1641024;3124.7341308594;-30264.533203125
1641025;3144.7341308594;-30264.533203125
1641026;3164.7341308594;-30264.533203125
1641027;3184.7341308594;-30264.533203125
1641028;3204.7341308594;-30264.533203125
1641029;3224.7341308594;-30264.533203125
1641030;3244.7341308594;-30264.533203125
1641031;3264.7341308594;-30264.533203125
1641032;3284.7341308594;-30264.533203125
1641033;3304.7341308594;-30264.533203125
1641034;3324.7341308594;-30264.533203125
1641035;3344.7341308594;-30264.533203125
1641036;3364.7341308594;-30264.533203125
1641037;3384.7341308594;-30264.533203125
1641038;3404.7341308594;-30264.533203125
1641039;3424.7341308594;-30264.533203125
1641040;3444.7341308594;-30264.533203125
1641041;3464.7341308594;-30264.533203125
1641042;3484.7341308594;-30264.533203125
1641043;3504.7341308594;-30264.533203125
1641044;3524.7341308594;-30264.533203125
1641045;3544.7341308594;-30264.533203125
1641046;3564.7341308594;-30264.533203125
1641047;3584.7341308594;-30264.533203125
1641048;3604.7341308594;-30264.533203125
1641049;3624.7341308594;-30264.533203125
1641050;3644.7341308594;-30264.533203125
1641051;3664.7341308594;-30264.533203125
1641052;3684.7341308594;-30264.533203125
1641053;3704.7341308594;-30264.533203125
1641054;3724.7341308594;-30264.533203125
1641055;3744.7341308594;-30264.533203125
1641056;3764.7341308594;-30264.533203125
1641057;3784.7341308594;-30264.533203125
1641058;3804.7341308594;-30264.533203125
1641059;3824.7341308594;-30264.533203125
1641060;3844.7341308594;-30264.533203125
1641061;3864.7341308594;-30264.533203125
1641062;3884.7341308594;-30264.533203125
1641063;3904.7341308594;-30264.533203125
1641064;3924.7341308594;-30264.533203125
1641065;3944.7341308594;-30264.533203125
1641066;3964.7341308594;-30264.533203125
1641067;3984.7341308594;-30264.533203125
1641068;4004.7341308594;-30264.533203125
1641069;4024.7341308594;-30264.533203125
1641070;4044.7341308594;-30264.533203125
1641071;4064.7341308594;-30264.533203125
1641072;4084.7341308594;-30264.533203125
1641073;4104.734375;-30264.533203125
1641074;4124.734375;-30264.533203125
1641075;4144.734375;-30264.533203125
1641076;4164.734375;-30264.533203125
1641077;4184.734375;-30264.533203125
1641078;4204.734375;-30264.533203125
1641079;4224.734375;-30264.533203125
1641080;4244.734375;-30264.533203125
1641081;4264.734375;-30264.533203125
1641082;4284.734375;-30264.533203125
1641083;4304.734375;-30264.533203125
1641084;4324.734375;-30264.533203125
1641085;4344.734375;-30264.533203125
1641086;4364.734375;-30264.533203125
1641087;4384.734375;-30264.533203125
1641088;4404.734375;-30264.533203125
1641089;4424.734375;-30264.533203125
1641090;4444.734375;-30264.533203125
1641091;4464.734375;-30264.533203125
1641092;4484.734375;-30264.533203125
1641093;4504.734375;-30264.533203125
1641094;4524.734375;-30264.533203125
1641095;4544.734375;-30264.533203125
1641096;4564.734375;-30264.533203125
1641097;4584.734375;-30264.533203125
1641098;4604.734375;-30264.533203125
1641099;4624.734375;-30264.533203125
1641100;4644.734375;-30264.533203125
1641101;4664.734375;-30264.533203125
1641102;4684.734375;-30264.533203125
1641103;4704.734375;-30264.533203125
1641104;4724.734375;-30264.533203125
1641105;4744.734375;-30264.533203125
1641106;4764.734375;-30264.533203125
1641107;4784.734375;-30264.533203125
1641108;4804.734375;-30264.533203125
1641109;4824.734375;-30264.533203125
1641110;4844.734375;-30264.533203125
1641111;4864.734375;-30264.533203125
1641112;4884.734375;-30264.533203125
1641113;4904.734375;-30264.533203125
1641114;4924.734375;-30264.533203125
1641115;4944.734375;-30264.533203125
1641116;4964.734375;-30264.533203125
1641117;4984.734375;-30264.533203125
1641118;5004.734375;-30264.533203125
1641119;5024.734375;-30264.533203125
1641120;5044.734375;-30264.533203125
1641121;5064.734375;-30264.533203125
1641122;5084.734375;-30264.533203125
1641123;5104.734375;-30264.533203125
1641124;5124.734375;-30264.533203125
1641125;5144.734375;-30264.533203125
1641126;5164.734375;-30264.533203125
1641127;5184.734375;-30264.533203125
1641128;5204.734375;-30264.533203125
1641129;5224.734375;-30264.533203125
1641130;5244.734375;-30264.533203125
1641131;5264.734375;-30264.533203125
1641132;5284.734375;-30264.533203125
1641133;5304.734375;-30264.533203125
1641134;5324.734375;-30264.533203125
1641135;5344.734375;-30264.533203125
1641136;5364.734375;-30264.533203125
1641137;5384.734375;-30264.533203125
1641138;5404.734375;-30264.533203125
1641139;5424.734375;-30264.533203125
1641140;5444.734375;-30264.533203125
1641141;5464.734375;-30264.533203125
1641142;5484.734375;-30264.533203125
1641143;5504.734375;-30264.533203125
1641144;5524.734375;-30264.533203125
1641145;5544.734375;-30264.533203125
1641146;5564.734375;-30264.533203125
1641147;5584.734375;-30264.533203125
1641148;5604.734375;-30264.533203125
1641149;5624.734375;-30264.533203125
1641150;5644.734375;-30264.533203125
1641151;5664.734375;-30264.533203125
1641152;5684.734375;-30264.533203125
1641153;5704.734375;-30264.533203125
1641154;5724.734375;-30264.533203125
1641155;5744.734375;-30264.533203125
1641156;5764.734375;-30264.533203125
1641157;5784.734375;-30264.533203125
1641158;5804.734375;-30264.533203125
1641159;5824.734375;-30264.533203125
1641160;5844.734375;-30264.533203125
1641161;5864.734375;-30264.533203125
1641162;5884.734375;-30264.533203125
1641163;5904.734375;-30264.533203125
1641164;5924.734375;-30264.533203125
1641165;5944.734375;-30264.533203125
1641166;5964.734375;-30264.533203125
1641167;5984.734375;-30264.533203125
1641168;6004.734375;-30264.533203125
1641169;6024.734375;-30264.533203125
1641170;6044.734375;-30264.533203125
1641171;6064.734375;-30264.533203125
1641172;6084.734375;-30264.533203125
1641173;6104.734375;-30264.533203125
1641174;6124.734375;-30264.533203125
1641175;6144.734375;-30264.533203125
1641176;6164.734375;-30264.533203125
1641177;6184.734375;-30264.533203125
1641178;6204.734375;-30264.533203125
1641179;6224.734375;-30264.533203125
1641180;2644.7341308594;-30284.533203125
1641181;2664.7341308594;-30284.533203125
1641182;2684.7341308594;-30284.533203125
1641183;2704.7341308594;-30284.533203125
1641184;2724.7341308594;-30284.533203125
1641185;2744.7341308594;-30284.533203125
1641186;2764.7341308594;-30284.533203125
1641187;2784.7341308594;-30284.533203125
1641188;2804.7341308594;-30284.533203125
1641189;2824.7341308594;-30284.533203125
1641190;2844.7341308594;-30284.533203125
1641191;2864.7341308594;-30284.533203125
1641192;2884.7341308594;-30284.533203125
1641193;2904.7341308594;-30284.533203125
1641194;2924.7341308594;-30284.533203125
1641195;2944.7341308594;-30284.533203125
1641196;2964.7341308594;-30284.533203125
1641197;2984.7341308594;-30284.533203125
1641198;3004.7341308594;-30284.533203125
1641199;3024.7341308594;-30284.533203125
1641200;3044.7341308594;-30284.533203125
1641201;3064.7341308594;-30284.533203125
1641202;3084.7341308594;-30284.533203125
1641203;3104.7341308594;-30284.533203125
1641204;3124.7341308594;-30284.533203125
1641205;3144.7341308594;-30284.533203125
1641206;3164.7341308594;-30284.533203125
1641207;3184.7341308594;-30284.533203125
1641208;3204.7341308594;-30284.533203125
1641209;3224.7341308594;-30284.533203125
1641210;3244.7341308594;-30284.533203125
1641211;3264.7341308594;-30284.533203125
1641212;3284.7341308594;-30284.533203125
1641213;3304.7341308594;-30284.533203125
1641214;3324.7341308594;-30284.533203125
1641215;3344.7341308594;-30284.533203125
1641216;3364.7341308594;-30284.533203125
1641217;3384.7341308594;-30284.533203125
1641218;3404.7341308594;-30284.533203125
1641219;3424.7341308594;-30284.533203125
1641220;3444.7341308594;-30284.533203125
1641221;3464.7341308594;-30284.533203125
1641222;3484.7341308594;-30284.533203125
1641223;3504.7341308594;-30284.533203125
1641224;3524.7341308594;-30284.533203125
1641225;3544.7341308594;-30284.533203125
1641226;3564.7341308594;-30284.533203125
1641227;3584.7341308594;-30284.533203125
1641228;3604.7341308594;-30284.533203125
1641229;3624.7341308594;-30284.533203125
1641230;3644.7341308594;-30284.533203125
1641231;3664.7341308594;-30284.533203125
1641232;3684.7341308594;-30284.533203125
1641233;3704.7341308594;-30284.533203125
1641234;3724.7341308594;-30284.533203125
1641235;3744.7341308594;-30284.533203125
1641236;3764.7341308594;-30284.533203125
1641237;3784.7341308594;-30284.533203125
1641238;3804.7341308594;-30284.533203125
1641239;3824.7341308594;-30284.533203125
1641240;3844.7341308594;-30284.533203125
1641241;3864.7341308594;-30284.533203125
1641242;3884.7341308594;-30284.533203125
1641243;3904.7341308594;-30284.533203125
1641244;3924.7341308594;-30284.533203125
1641245;3944.7341308594;-30284.533203125
1641246;3964.7341308594;-30284.533203125
1641247;3984.7341308594;-30284.533203125
1641248;4004.7341308594;-30284.533203125
1641249;4024.7341308594;-30284.533203125
1641250;4044.7341308594;-30284.533203125
1641251;4064.7341308594;-30284.533203125
1641252;4084.7341308594;-30284.533203125
1641253;4104.734375;-30284.533203125
1641254;4124.734375;-30284.533203125
1641255;4144.734375;-30284.533203125
1641256;4164.734375;-30284.533203125
1641257;4184.734375;-30284.533203125
1641258;4204.734375;-30284.533203125
1641259;4224.734375;-30284.533203125
1641260;4244.734375;-30284.533203125
1641261;4264.734375;-30284.533203125
1641262;4284.734375;-30284.533203125
1641263;4304.734375;-30284.533203125
1641264;4324.734375;-30284.533203125
1641265;4344.734375;-30284.533203125
1641266;4364.734375;-30284.533203125
1641267;4384.734375;-30284.533203125
1641268;4404.734375;-30284.533203125
1641269;4424.734375;-30284.533203125
1641270;4444.734375;-30284.533203125
1641271;4464.734375;-30284.533203125
1641272;4484.734375;-30284.533203125
1641273;4504.734375;-30284.533203125
1641274;4524.734375;-30284.533203125
1641275;4544.734375;-30284.533203125
1641276;4564.734375;-30284.533203125
1641277;4584.734375;-30284.533203125
1641278;4604.734375;-30284.533203125
1641279;4624.734375;-30284.533203125
1641280;4644.734375;-30284.533203125
1641281;4664.734375;-30284.533203125
1641282;4684.734375;-30284.533203125
1641283;4704.734375;-30284.533203125
1641284;4724.734375;-30284.533203125
1641285;4744.734375;-30284.533203125
1641286;4764.734375;-30284.533203125
1641287;4784.734375;-30284.533203125
1641288;4804.734375;-30284.533203125
1641289;4824.734375;-30284.533203125
1641290;4844.734375;-30284.533203125
1641291;4864.734375;-30284.533203125
1641292;4884.734375;-30284.533203125
1641293;4904.734375;-30284.533203125
1641294;4924.734375;-30284.533203125
1641295;4944.734375;-30284.533203125
1641296;4964.734375;-30284.533203125
1641297;4984.734375;-30284.533203125
1641298;5004.734375;-30284.533203125
1641299;5024.734375;-30284.533203125
1641300;5044.734375;-30284.533203125
1641301;5064.734375;-30284.533203125
1641302;5084.734375;-30284.533203125
1641303;5104.734375;-30284.533203125
1641304;5124.734375;-30284.533203125
1641305;5144.734375;-30284.533203125
1641306;5164.734375;-30284.533203125
1641307;5184.734375;-30284.533203125
1641308;5204.734375;-30284.533203125
1641309;5224.734375;-30284.533203125
1641310;5244.734375;-30284.533203125
1641311;5264.734375;-30284.533203125
1641312;5284.734375;-30284.533203125
1641313;5304.734375;-30284.533203125
1641314;5324.734375;-30284.533203125
1641315;5344.734375;-30284.533203125
1641316;5364.734375;-30284.533203125
1641317;5384.734375;-30284.533203125
1641318;5404.734375;-30284.533203125
1641319;5424.734375;-30284.533203125
1641320;5444.734375;-30284.533203125
1641321;5464.734375;-30284.533203125
1641322;5484.734375;-30284.533203125
1641323;5504.734375;-30284.533203125
1641324;5524.734375;-30284.533203125
1641325;5544.734375;-30284.533203125
1641326;5564.734375;-30284.533203125
1641327;5584.734375;-30284.533203125
1641328;5604.734375;-30284.533203125
1641329;5624.734375;-30284.533203125
1641330;5644.734375;-30284.533203125
1641331;5664.734375;-30284.533203125
1641332;5684.734375;-30284.533203125
1641333;5704.734375;-30284.533203125
1641334;5724.734375;-30284.533203125
1641335;5744.734375;-30284.533203125
1641336;5764.734375;-30284.533203125
1641337;5784.734375;-30284.533203125
1641338;5804.734375;-30284.533203125
1641339;5824.734375;-30284.533203125
1641340;5844.734375;-30284.533203125
1641341;5864.734375;-30284.533203125
1641342;5884.734375;-30284.533203125
1641343;5904.734375;-30284.533203125
1641344;5924.734375;-30284.533203125
1641345;5944.734375;-30284.533203125
1641346;5964.734375;-30284.533203125
1641347;5984.734375;-30284.533203125
1641348;6004.734375;-30284.533203125
1641349;6024.734375;-30284.533203125
1641350;6044.734375;-30284.533203125
1641351;6064.734375;-30284.533203125
1641352;6084.734375;-30284.533203125
1641353;6104.734375;-30284.533203125
1641354;6124.734375;-30284.533203125
1641355;6144.734375;-30284.533203125
1641356;6164.734375;-30284.533203125
1641357;6184.734375;-30284.533203125
1641358;6204.734375;-30284.533203125
1641359;6224.734375;-30284.533203125
1641360;2604.7341308594;-30304.533203125
1641361;2624.7341308594;-30304.533203125
1641362;2644.7341308594;-30304.533203125
1641363;2664.7341308594;-30304.533203125
1641364;2684.7341308594;-30304.533203125
1641365;2704.7341308594;-30304.533203125
1641366;2724.7341308594;-30304.533203125
1641367;2744.7341308594;-30304.533203125
1641368;2764.7341308594;-30304.533203125
1641369;2784.7341308594;-30304.533203125
1641370;2804.7341308594;-30304.533203125
1641371;2824.7341308594;-30304.533203125
1641372;2844.7341308594;-30304.533203125
1641373;2864.7341308594;-30304.533203125
1641374;2884.7341308594;-30304.533203125
1641375;2904.7341308594;-30304.533203125
1641376;2924.7341308594;-30304.533203125
1641377;2944.7341308594;-30304.533203125
1641378;2964.7341308594;-30304.533203125
1641379;2984.7341308594;-30304.533203125
1641380;3004.7341308594;-30304.533203125
1641381;3024.7341308594;-30304.533203125
1641382;3044.7341308594;-30304.533203125
1641383;3064.7341308594;-30304.533203125
1641384;3084.7341308594;-30304.533203125
1641385;3104.7341308594;-30304.533203125
1641386;3124.7341308594;-30304.533203125
1641387;3144.7341308594;-30304.533203125
1641388;3164.7341308594;-30304.533203125
1641389;3184.7341308594;-30304.533203125
1641390;3204.7341308594;-30304.533203125
1641391;3224.7341308594;-30304.533203125
1641392;3244.7341308594;-30304.533203125
1641393;3264.7341308594;-30304.533203125
1641394;3284.7341308594;-30304.533203125
1641395;3304.7341308594;-30304.533203125
1641396;3324.7341308594;-30304.533203125
